stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,stop_access
RSNR,RSNR,RAI SINGH NAGAR,RAI SINGH NAGAR,,29.536126,73.450642,,,0,,Asia/Kolkata,0,,,
RSR,RSR,RASRA,RASRA,,25.8617,83.8578,,,0,,Asia/Kolkata,0,,,
RSWN,RSWN,NARAYANPUR TATWARA,NARAYANPUR TATWARA,,26.980523,84.520226,,,0,,Asia/Kolkata,0,,,
RSWT,RSWT,RAMGARH SHEKHAWATI,RAMGARH SHEKHAWATI,,28.169027,74.992676,,,0,,Asia/Kolkata,0,,,
RSYI,RSYI,RASAYANI,RASAYANI,,18.8938,73.1517,,,0,,Asia/Kolkata,0,,,
RT,RT,ROHAT,ROHAT,,25.92146,73.095474,,,0,,Asia/Kolkata,0,,,
RTA,RTA,RUTHIYAI JUNCTION,RUTHIYAI JUNCTION,,24.532132,77.176037,,,0,,Asia/Kolkata,0,,,
RTB,RTB,RAJA TALAB,RAJA TALAB,,25.2559,82.8158,,,0,,Asia/Kolkata,0,,,
RTBR,RTBR,RATABARI,RATABARI,,24.5716,92.4164,,,0,,Asia/Kolkata,0,,,
RTG,RTG,RANGTONG,RANGTONG,,26.836172,88.342438,,,0,,Asia/Kolkata,0,,,
RTGH,RTGH,RATANGARH JN,RATANGARH JN,,28.0739,74.6241,,,0,,Asia/Kolkata,0,,,
RTGN,RTGN,RATANGAON,RATANGAON,,23.8332,79.8464,,,0,,Asia/Kolkata,0,,,
RTI,RTI,RAOTI,RAOTI,,23.1837,74.8788,,,0,,Asia/Kolkata,0,,,
RTK,RTK,RAMTEK,RAMTEK,,21.400655,79.326439,,,0,,Asia/Kolkata,0,,,
RTM,RTM,RATLAM JN,RATLAM JN,,23.34068,75.051126,,,0,,Asia/Kolkata,0,,,
RTN,RTN,RETANG,RETANG,,20.1992,85.7606,,,0,,Asia/Kolkata,0,,,
RTP,RTP,RATANPURA,RATANPURA,,25.9221,83.7447,,,0,,Asia/Kolkata,0,,,
RTR,RTR,RAMNATHPUR,RAMNATHPUR,,25.4124,82.0178,,,0,,Asia/Kolkata,0,,,
RTRA,RTRA,NEW RAMNATH PUR,NEW RAMNATH PUR,,24.231469,92.526989,,,0,,Asia/Kolkata,0,,,
RTU,RTU,RATAN SARAI,RATAN SARAI,,26.3735,84.5736,,,0,,Asia/Kolkata,0,,,
RTWS,RTWS,RAHATWAS,RAHATWAS,,24.518155,77.896217,,,0,,Asia/Kolkata,0,,,
RTZ,RTZ,RATONA,RATONA,,23.83513,78.685112,,,0,,Asia/Kolkata,0,,,
RU,RU,RENIGUNTA JN,RENIGUNTA JN,,13.636311,79.50634,,,0,,Asia/Kolkata,0,,,
RUB,RUB,RASULABAD,RASULABAD,,25.827,80.9771,,,0,,Asia/Kolkata,0,,,
RUG,RUG,RAJLU GARHI,RAJLU GARHI,,29.0905,77.0119,,,0,,Asia/Kolkata,0,,,
RUI,RUI,RUKNI,RUKNI,,23.552186,86.548405,,,0,,Asia/Kolkata,0,,,
RUJ,RUJ,RANUJ,RANUJ,,23.75911,72.21498,,,0,,Asia/Kolkata,0,,,
RUKH,RUKH,RUKHAI HALT,RUKHAI HALT,,25.334983,85.379265,,,0,,Asia/Kolkata,0,,,
RUL,RUL,RAVLI,RAVLI,,19.2306,83.1676,,,0,,Asia/Kolkata,0,,,
RUM,RUM,RUPAMAU,RUPAMAU,,26.2302,81.3254,,,0,,Asia/Kolkata,0,,,
RUP,RUP,RUPAHIGAON,RUPAHIGAON,,26.421082,92.735252,,,0,,Asia/Kolkata,0,,,
RUPC,RUPC,RUDRAPUR CITY,RUDRAPUR CITY,,28.969551,79.379482,,,0,,Asia/Kolkata,0,,,
RUR,RUR,RANPUR,RANPUR,,22.359601,71.717033,,,0,,Asia/Kolkata,0,,,
RURA,RURA,RURA,RURA,,26.485,79.9078,,,0,,Asia/Kolkata,0,,,
RUSD,RUSD,RUNNISAIDPUR,RUNNISAIDPUR,,26.377414,85.514317,,,0,,Asia/Kolkata,0,,,
RV,RV,RAVER,RAVER,,21.2221,76.0445,,,0,,Asia/Kolkata,0,,,
RVG,RVG,REVELGANJ GHAT,REVELGANJ GHAT,,25.7995,84.620354,,,0,,Asia/Kolkata,0,,,
RVK,RVK,RAJA BHAT KHAWA,RAJA BHAT KHAWA,,26.617306,89.528961,,,0,,Asia/Kolkata,0,,,
RVKH,RVKH,RAVINDRAKHANI,RAVINDRAKHANI,,18.9367,79.4615,,,0,,Asia/Kolkata,0,,,
RVS,RVS,RAVANASAMUDRAM,RAVANASAMUDRAM,,8.804163,77.377052,,,0,,Asia/Kolkata,0,,,
RW,RW,RANKUA,RANKUA,,20.81742,73.164825,,,0,,Asia/Kolkata,0,,,
RWA,RWA,RAUTARA,RAUTARA,,25.6741,87.523,,,0,,Asia/Kolkata,0,,,
RWJ,RWJ,RAWANIA DUNGAR,RAWANIA DUNGAR,,25.8882,76.3141,,,0,,Asia/Kolkata,0,,,
RWL,RWL,RAIWALA,RAIWALA,,30.0321,78.2098,,,0,,Asia/Kolkata,0,,,
RWO,RWO,RANAVAV,RANAVAV,,21.698584,69.726448,,,0,,Asia/Kolkata,0,,,
RWTB,RWTB,ROWTA BAGAN,ROWTA BAGAN,,26.7371,92.2152,,,0,,Asia/Kolkata,0,,,
RXL,RXL,RAXAUL JN,RAXAUL JN,,26.9869,84.8444,,,0,,Asia/Kolkata,0,,,
RXM,RXM,ROOMA,ROOMA,,26.35742,80.430737,,,0,,Asia/Kolkata,0,,,
RXN,RXN,RAMSAN,RAMSAN,,24.405731,72.035637,,,0,,Asia/Kolkata,0,,,
RXR,RXR,RANGAPAHAR,RANGAPAHAR,,25.855091,93.707886,,,0,,Asia/Kolkata,0,,,
RY,RY,RAYAKA,RAYAKA,,22.4129,72.0234,,,0,,Asia/Kolkata,0,,,
RYC,RYC,RAYAKKOTTAI,RAYAKKOTTAI,,12.5144,78.027,,,0,,Asia/Kolkata,0,,,
RYP,RYP,RAYANAPAD,RAYANAPAD,,16.577,80.5624,,,0,,Asia/Kolkata,0,,,
RYS,RYS,RASURIYA,RASURIYA,,28.2641,79.4746,,,0,,Asia/Kolkata,0,,,
RYT,RYT,RAYAT PURA,RAYAT PURA,,26.457357,78.382301,,,0,,Asia/Kolkata,0,,,
RZJ,RZJ,RAZAGANJ,RAZAGANJ,,27.993947,80.632439,,,0,,Asia/Kolkata,0,,,
RZN,RZN,RAUZAGAON,RAUZAGAON,,26.785154,81.707897,,,0,,Asia/Kolkata,0,,,
S,S,SHRIRANGAPATNA,SHRIRANGAPATNA,,12.4248,76.6781,,,0,,Asia/Kolkata,0,,,
SA,SA,SALEM JN,SALEM JN,,11.671276,78.112965,,,0,,Asia/Kolkata,0,,,
SAA,SAA,SATHIAON,SATHIAON,,26.0345,83.2876,,,0,,Asia/Kolkata,0,,,
SAB,SAB,SANTAMAGULUR,SANTAMAGULUR,,16.147,79.915,,,0,,Asia/Kolkata,0,,,
SABD,SABD,SALABAD,SALABAD,,26.985265,77.310619,,,0,,Asia/Kolkata,0,,,
SAC,SAC,SANICHARA,SANICHARA,,26.3631,78.1981,,,0,,Asia/Kolkata,0,,,
SACH,SACH,SUCHITRA CENTRE HALT,SUCHITRA CENTRE HALT,,17.4890785,78.4733863,,,0,,Asia/Kolkata,0,,,
SAD,SAD,SONADA,SONADA,,26.960787,88.273773,,,0,,Asia/Kolkata,0,,,
SADP,SADP,SAIDAPUR,SAIDAPUR,,16.570774,77.249753,,,0,,Asia/Kolkata,0,,,
SAF,SAF,SALKHAPUR,SALKHAPUR,,25.6551,82.6805,,,0,,Asia/Kolkata,0,,,
SAG,SAG,SANGRUR,SANGRUR,,30.2434,75.8301,,,0,,Asia/Kolkata,0,,,
SAGM,SAGM,SAGMA JUNCTION,SAGMA JUNCTION,,24.622207,80.828447,,,0,,Asia/Kolkata,0,,,
SAGR,SAGR,SHRIRAJNAGAR,SHRIRAJNAGAR,,26.5223,81.0775,,,0,,Asia/Kolkata,0,,,
SAH,SAH,SAPHALE,SAPHALE,,19.5766,72.8218,,,0,,Asia/Kolkata,0,,,
SAHA,SAHA,SARAHULA,SARAHULA,,25.465904,83.662434,,,0,,Asia/Kolkata,0,,,
SAHI,SAHI,SATHI,SATHI,,27.015855,84.503832,,,0,,Asia/Kolkata,0,,,
SAHP,SAHP,SAHIJPUR,SAHIJPUR,,23.061806,72.632074,,,0,,Asia/Kolkata,0,,,
SAHR,SAHR,SAHERI,SAHERI,,25.565052,83.471718,,,0,,Asia/Kolkata,0,,,
SAI,SAI,SARAI,SARAI,,25.7802,85.2769,,,0,,Asia/Kolkata,0,,,
SAJH,SAJH,SAHJA HALT,SAHJA HALT,,25.478302,87.674074,,,0,,Asia/Kolkata,0,,,
SAK,SAK,SAK BAHADURPUR,SAK BAHADURPUR,,22.1783,73.5598,,,0,,Asia/Kolkata,0,,,
SAKA,SAKA,SIMARIYA  KAJANWADA,SIMARIYA  KAJANWADA,,22.415948,80.296326,,,0,,Asia/Kolkata,0,,,
SAKD,SAKD,SUPRAKANDI HALT,SUPRAKANDI HALT,,24.788293,92.37854,,,0,,Asia/Kolkata,0,,,
SAL,SAL,SALWA,SALWA,,21.2361,79.2925,,,0,,Asia/Kolkata,0,,,
SALE,SALE,SALAR,SALAR,,23.7743,88.1108,,,0,,Asia/Kolkata,0,,,
SALI,SALI,SAHELI,SAHELI,,26.7062,75.0319,,,0,,Asia/Kolkata,0,,,
SAMT,SAMT,SALEM MARKET,SALEM MARKET,,11.6542,78.1427,,,0,,Asia/Kolkata,0,,,
SAN,SAN,SANDILA,SANDILA,,27.059355,80.517254,,,0,,Asia/Kolkata,0,,,
SANG,SANG,SAIRANG,SAIRANG,,23.7978,92.646,,,0,,Asia/Kolkata,0,,,
SANH,SANH,SANHA HALT,SANHA HALT,,25.427227,86.369255,,,0,,Asia/Kolkata,0,,,
SANI,SANI,SHANKI,SHANKI,,23.579954,85.377015,,,0,,Asia/Kolkata,0,,,
SANK,SANK,SANK,SANK,,26.43069,78.059921,,,0,,Asia/Kolkata,0,,,
SANR,SANR,SARDARNAGAR,SARDARNAGAR,,26.7008,83.494,,,0,,Asia/Kolkata,0,,,
SAO,SAO,SAGONI,SAGONI,,23.804664,79.806404,,,0,,Asia/Kolkata,0,,,
SAP,SAP,SATTENAPALLE,SATTENAPALLE,,16.405,80.1527,,,0,,Asia/Kolkata,0,,,
SAPD,SAPD,SANAPADAR PASSENGER HALT (PH),SANAPADAR PASSENGER HALT (PH),,20.1737394,85.3850912,,,0,,Asia/Kolkata,0,,,
SAPE,SAPE,SAPE WAMANE,SAPE WAMANE,,18.085649,73.356571,,,0,,Asia/Kolkata,0,,,
SAPR,SAPR,SARANGPUR ROAD,SARANGPUR ROAD,,22.2365,71.7484,,,0,,Asia/Kolkata,0,,,
SAPT,SAPT,TP NO. 7/11 (SUGAPAHARI HALT),TP NO. 7/11 (SUGAPAHARI HALT),,24.279044,86.571238,,,0,,Asia/Kolkata,0,,,
SARR,SARR,SIDHAOUNA RAMPUR HALT,SIDHAOUNA RAMPUR HALT,,25.521616,83.140725,,,0,,Asia/Kolkata,0,,,
SARY,SARY,SARAIYA HALT,SARAIYA HALT,,26.02165,85.11877,,,0,,Asia/Kolkata,0,,,
SAS,SAS,SHEODASPURA PADAMPURA,SHEODASPURA PADAMPURA,,26.71326,75.882912,,,0,,Asia/Kolkata,0,,,
SASG,SASG,SASAN GIR,SASAN GIR,,21.1686,70.602,,,0,,Asia/Kolkata,0,,,
SASN,SASN,SAHIBZADA AJIT SINGH NAGAR,SAHIBZADA AJIT SINGH NAGAR,,30.665675,76.739502,,,0,,Asia/Kolkata,0,,,
SASR,SASR,SAUSAR,SAUSAR,,21.6585,78.8021,,,0,,Asia/Kolkata,0,,,
SAT,SAT,SANT ROAD,SANT ROAD,,22.7972,73.8019,,,0,,Asia/Kolkata,0,,,
SATR,SATR,SATAR HALT,SATAR HALT,,26.000808,87.509159,,,0,,Asia/Kolkata,0,,,
SAU,SAU,SANAND,SANAND,,23.0242,72.3858,,,0,,Asia/Kolkata,0,,,
SAV,SAV,SAVDA,SAVDA,,21.111,75.9105,,,0,,Asia/Kolkata,0,,,
SAW,SAW,SURIAWAN,SURIAWAN,,25.4611,82.4237,,,0,,Asia/Kolkata,0,,,
SAWN,SAWN,SOHANSRA,SOHANSRA,,28.405519,75.866346,,,0,,Asia/Kolkata,0,,,
SAY,SAY,SAYAMA,SAYAMA,,22.4159,72.6641,,,0,,Asia/Kolkata,0,,,
SB,SB,SARAI BHOPAT,SARAI BHOPAT,,26.8383,78.9451,,,0,,Asia/Kolkata,0,,,
SBB,SBB,SAHIBABAD,SAHIBABAD,,28.673947,77.364092,,,0,,Asia/Kolkata,0,,,
SBBJ,SBBJ,SRI BALA BRAMARESHWARA JOGULAMBA,SRI BALA BRAMARESHWARA JOGULAMBA,,15.91558,78.041802,,,0,,Asia/Kolkata,0,,,
SBBP,SBBP,SARDARBALLABH BHAI PATEL,SARDARBALLABH BHAI PATEL,,26.465841,86.386588,,,0,,Asia/Kolkata,0,,,
SBC,SBC,KSR BENGALURU,KSR BENGALURU,,12.977795,77.568283,,,0,,Asia/Kolkata,0,,,
SBD,SBD,SLEEMANABAD RD,SLEEMANABAD RD,,23.6143,80.2851,,,0,,Asia/Kolkata,0,,,
SBDP,SBDP,SABDALPUR JN,SABDALPUR JN,,25.427773,86.438815,,,0,,Asia/Kolkata,0,,,
SBDR,SBDR,SONBHADRA,SONBHADRA,,24.683293,83.078031,,,0,,Asia/Kolkata,0,,,
SBE,SBE,SORBHOG JN,SORBHOG JN,,26.4946,90.8886,,,0,,Asia/Kolkata,0,,,
SBG,SBG,SAHIBGANJ JN,SAHIBGANJ JN,,25.2408,87.634,,,0,,Asia/Kolkata,0,,,
SBGA,SBGA,SHRAVANABELAGOLA,SHRAVANABELAGOLA,,12.871613,76.46568,,,0,,Asia/Kolkata,0,,,
SBGB,SBGB,SUTEI BADEGAN,SUTEI BADEGAN,,21.490468,86.862802,,,0,,Asia/Kolkata,0,,,
SBGN,SBGN,SISIBARGAON,SISIBARGAON,,27.55995,94.664297,,,0,,Asia/Kolkata,0,,,
SBGR,SBGR,SUBHAS GRAM,SUBHAS GRAM,,22.4137,88.4339,,,0,,Asia/Kolkata,0,,,
SBH,SBH,SULEBHAVI,SULEBHAVI,,15.9125,74.6417,,,0,,Asia/Kolkata,0,,,
SBHN,SBHN,SHRI BHAVNATH,SHRI BHAVNATH,,23.818,73.5871,,,0,,Asia/Kolkata,0,,,
SBHR,SBHR,SUBRAHMANYA ROAD,SUBRAHMANYA ROAD,,12.732656,75.558257,,,0,,Asia/Kolkata,0,,,
SBIB,SBIB,SABARMATI BG,SABARMATI BG,,23.07732,72.588972,,,0,,Asia/Kolkata,0,,,
SBJ,SBJ,SARAI BANJARA,SARAI BANJARA,,30.538,76.5153,,,0,,Asia/Kolkata,0,,,
SBK,SBK,SHAHBAZ KULI,SHAHBAZ KULI,,25.632241,83.674793,,,0,,Asia/Kolkata,0,,,
SBLJ,SBLJ,SHRI BALAJI,SHRI BALAJI,,27.398899,73.549004,,,0,,Asia/Kolkata,0,,,
SBLT,SBLT,SHRI BHADRIYA LATHI,SHRI BHADRIYA LATHI,,27.030841,71.516361,,,0,,Asia/Kolkata,0,,,
SBM,SBM,SONBARSA KCHERI,SONBARSA KCHERI,,25.8948,86.5941,,,0,,Asia/Kolkata,0,,,
SBNM,SBNM,SUBARNAMRIGI,SUBARNAMRIGI,,24.2735,88.2924,,,0,,Asia/Kolkata,0,,,
SBNR,SBNR,SHRI VIJAINAGAR,SHRI VIJAINAGAR,,29.2408,73.5237,,,0,,Asia/Kolkata,0,,,
SBO,SBO,SABAUR,SABAUR,,25.2388,87.0457,,,0,,Asia/Kolkata,0,,,
SBP,SBP,SAMBALPUR JN.,SAMBALPUR JN.,,21.482862,83.961639,,,0,,Asia/Kolkata,0,,,
SBPY,SBPY,SAMBALPUR CITY,SAMBALPUR CITY,,21.4826,83.9617,,,0,,Asia/Kolkata,0,,,
SBR,SBR,SAMBHAR LAKE,SAMBHAR LAKE,,26.904008,75.179615,,,0,,Asia/Kolkata,0,,,
SBRA,SBRA,SARBAHARA,SARBAHARA,,22.7104,81.9103,,,0,,Asia/Kolkata,0,,,
SBRM,SBRM,SABROOM,SABROOM,,23.014216,91.701353,,,0,,Asia/Kolkata,0,,,
SBT,SBT,SABARMATI JN,SABARMATI JN,,23.077166,72.588902,,,0,,Asia/Kolkata,0,,,
SBTJ,SBTJ,SHANIDEV DHAM BISHNATHGANJ,SHANIDEV DHAM BISHNATHGANJ,,25.8012076,81.9338334,,,0,,Asia/Kolkata,0,,,
SBV,SBV,S BHAKHTIYARPUR,S BHAKHTIYARPUR,,25.724099,86.597328,,,0,,Asia/Kolkata,0,,,
SBW,SBW,SHEWBABUDIH,SHEWBABUDIH,,23.659462,86.390648,,,0,,Asia/Kolkata,0,,,
SBZ,SBZ,SISWA BAZAR,SISWA BAZAR,,27.1517,83.7589,,,0,,Asia/Kolkata,0,,,
SC,SC,SECUNDERABAD JN,SECUNDERABAD JN,,17.433487,78.501821,,,0,,Asia/Kolkata,0,,,
SCA,SCA,SALCHAPRA,SALCHAPRA,,24.827248,92.671909,,,0,,Asia/Kolkata,0,,,
SCE,SCE,SENCHOA JN,SENCHOA JN,,26.320191,92.652683,,,0,,Asia/Kolkata,0,,,
SCH,SCH,SACHIN,SACHIN,,21.078,72.8745,,,0,,Asia/Kolkata,0,,,
SCI,SCI,SANCHI,SANCHI,,23.4879,77.7356,,,0,,Asia/Kolkata,0,,,
SCKR,SCKR,SALICHAUKA ROAD,SALICHAUKA ROAD,,22.834,78.6767,,,0,,Asia/Kolkata,0,,,
SCL,SCL,SILCHAR,SILCHAR,,24.8302,92.7866,,,0,,Asia/Kolkata,0,,,
SCM,SCM,SIMHACHALAM,SIMHACHALAM,,17.744967,83.220749,,,0,,Asia/Kolkata,0,,,
SCMN,SCMN,SIMHACHALAM NORTH,SIMHACHALAM NORTH,,17.751834,83.209376,,,0,,Asia/Kolkata,0,,,
SCN,SCN,SONDHA ROAD,SONDHA ROAD,,26.4985,78.4842,,,0,,Asia/Kolkata,0,,,
SCO,SCO,SATUNA,SATUNA,,19.494751,76.347942,,,0,,Asia/Kolkata,0,,,
SCP,SCP,SIRNAPALLI,SIRNAPALLI,,18.487668,78.271322,,,0,,Asia/Kolkata,0,,,
SCPD,SCPD,SUCHIPIND,SUCHIPIND,,31.343082,75.621471,,,0,,Asia/Kolkata,0,,,
SCPR,SCPR,SHYAMA CHARANPUR HAL,SHYAMA CHARANPUR HAL,,20.642503,85.616369,,,0,,Asia/Kolkata,0,,,
SCQ,SCQ,SHAM CHAURASI,SHAM CHAURASI,,31.4581,75.766,,,0,,Asia/Kolkata,0,,,
SCT,SCT,SENGOTTAI,SENGOTTAI,,8.987603,77.24204,,,0,,Asia/Kolkata,0,,,
SCV,SCV,SUKHCHAIN,SUKHCHAIN,,29.7675,74.9897,,,0,,Asia/Kolkata,0,,,
SCY,SCY,SACHIWALAY(HALT),SACHIWALAY(HALT),,25.594626,85.113144,,,0,,Asia/Kolkata,0,,,
SD,SD,SIDHAULI,SIDHAULI,,27.2813,80.8379,,,0,,Asia/Kolkata,0,,,
SDAH,SDAH,SEALDAH,SEALDAH,,22.567098,88.375053,,,0,,Asia/Kolkata,0,,,
SDAM,SDAM,SUNDHIAMAU,SUNDHIAMAU,,27.1295,81.267,,,0,,Asia/Kolkata,0,,,
SDB,SDB,SHAHABAD,SHAHABAD,,17.1218,76.9436,,,0,,Asia/Kolkata,0,,,
SDBH,SDBH,SINDRI B.H,SINDRI B.H,,23.6926,86.4467,,,0,,Asia/Kolkata,0,,,
SDC,SDC,SAIDABAD,SAIDABAD,,25.379567,82.120625,,,0,,Asia/Kolkata,0,,,
SDD,SDD,SINDHAWADAR,SINDHAWADAR,,22.5465,70.8941,,,0,,Asia/Kolkata,0,,,
SDDN,SDDN,SIDDHARTH NAGAR,SIDDHARTH NAGAR,,27.275,83.088269,,,0,,Asia/Kolkata,0,,,
SDE,SDE,SADISOPUR,SADISOPUR,,25.566369,84.917192,,,0,,Asia/Kolkata,0,,,
SDF,SDF,SUDSAR,SUDSAR,,28.012286,73.785725,,,0,,Asia/Kolkata,0,,,
SDG,SDG,SAHADAI BUZURG,SAHADAI BUZURG,,25.6615,85.4548,,,0,,Asia/Kolkata,0,,,
SDGH,SDGH,SRI DUNGARGARH,SRI DUNGARGARH,,28.070541,74.008241,,,0,,Asia/Kolkata,0,,,
SDGM,SDGM,SARDARGRAM,SARDARGRAM,,23.070888,72.642117,,,0,,Asia/Kolkata,0,,,
SDH,SDH,SARADHNA,SARADHNA,,26.343345,74.570475,,,0,,Asia/Kolkata,0,,,
SDHA,SDHA,SIDHARI HALT,SIDHARI HALT,,26.038276,83.183842,,,0,,Asia/Kolkata,0,,,
SDHS,SDHS,SIDHIRSAI,SIDHIRSAI,,22.497925,86.154463,,,0,,Asia/Kolkata,0,,,
SDI,SDI,SAGARDIGHI,SAGARDIGHI,,24.2882,88.1058,,,0,,Asia/Kolkata,0,,,
SDL,SDL,SHAHDOL,SHAHDOL,,23.2862,81.3644,,,0,,Asia/Kolkata,0,,,
SDLE,SDLE,SWADINPUR,SWADINPUR,,24.2535,87.8226,,,0,,Asia/Kolkata,0,,,
SDLK,SDLK,SUNDLAK,SUNDLAK,,25.121,76.4554,,,0,,Asia/Kolkata,0,,,
SDLP,SDLP,SADULPUR JN,SADULPUR JN,,28.630788,75.386639,,,0,,Asia/Kolkata,0,,,
SDM,SDM,SURAREDDIPALEM,SURAREDDIPALEM,,15.407761,80.045872,,,0,,Asia/Kolkata,0,,,
SDMD,SDMD,SUDAMDIH,SUDAMDIH,,23.654588,86.44043,,,0,,Asia/Kolkata,0,,,
SDMK,SDMK,SIDMUKH,SIDMUKH,,28.8926,75.2918,,,0,,Asia/Kolkata,0,,,
SDN,SDN,SHOLAVANDAN,SHOLAVANDAN,,10.0226,77.9654,,,0,,Asia/Kolkata,0,,,
SDNR,SDNR,SEYDUNGANALLUR,SEYDUNGANALLUR,,8.639,77.8347,,,0,,Asia/Kolkata,0,,,
SDPH,SDPH,SARDAR PATEL HALT,SARDAR PATEL HALT,,25.050458,85.424194,,,0,,Asia/Kolkata,0,,,
SDPR,SDPR,SARDAR PATEL RD,SARDAR PATEL RD,,28.5962,77.1674,,,0,,Asia/Kolkata,0,,,
SDPT,SDPT,SEDARAMPATTU,SEDARAMPATTU,,12.672496,79.203186,,,0,,Asia/Kolkata,0,,,
SDRA,SDRA,SUDHARANA,SUDHARANA,,28.4537,76.4258,,,0,,Asia/Kolkata,0,,,
SDS,SDS,SADULSHAHR,SADULSHAHR,,29.903014,74.172821,,,0,,Asia/Kolkata,0,,,
SDT,SDT,SADAT,SADAT,,25.6734,83.3085,,,0,,Asia/Kolkata,0,,,
SDUA,SDUA,SADURA,SADURA,,33.664925,75.139275,,,0,,Asia/Kolkata,0,,,
SDV,SDV,SOMIDEVIPALLE,SOMIDEVIPALLE,,15.4536,79.0383,,,0,,Asia/Kolkata,0,,,
SDVL,SDVL,SOLDEVANAHALLI,SOLDEVANAHALLI,,13.091,77.49,,,0,,Asia/Kolkata,0,,,
SDWR,SDWR,SIDHWAR,SIDHWAR,,23.587066,85.480284,,,0,,Asia/Kolkata,0,,,
SDY,SDY,SADHOO GARH,SADHOO GARH,,30.5804,76.4514,,,0,,Asia/Kolkata,0,,,
SDZ,SDZ,SINDHAR,SINDHAR,,31.1106,75.2414,,,0,,Asia/Kolkata,0,,,
SEB,SEB,SON NAGAR,SON NAGAR,,24.8825,84.2296,,,0,,Asia/Kolkata,0,,,
SED,SED,SHEDBAL,SHEDBAL,,16.7203,74.7527,,,0,,Asia/Kolkata,0,,,
SEE,SEE,SONPUR,SONPUR,,25.696529,85.166531,,,0,,Asia/Kolkata,0,,,
SEG,SEG,SHEGAON,SHEGAON,,20.801414,76.690021,,,0,,Asia/Kolkata,0,,,
SEGM,SEGM,SEVAGRAM,SEVAGRAM,,20.7386,78.6187,,,0,,Asia/Kolkata,0,,,
SEH,SEH,SEHORE,SEHORE,,23.2148,77.0776,,,0,,Asia/Kolkata,0,,,
SEI,SEI,SHENDRI,SHENDRI,,18.130273,75.552807,,,0,,Asia/Kolkata,0,,,
SEJ,SEJ,SARKHEJ,SARKHEJ,,22.981864,72.497406,,,0,,Asia/Kolkata,0,,,
SEL,SEL,SANKRAIL,SANKRAIL,,22.562738,88.210087,,,0,,Asia/Kolkata,0,,,
SELU,SELU,SELU,SELU,,19.44814,76.433344,,,0,,Asia/Kolkata,0,,,
SEM,SEM,SEDAM,SEDAM,,17.180893,77.28374,,,0,,Asia/Kolkata,0,,,
SEN,SEN,SENAPURA,SENAPURA,,13.7095,74.7069,,,0,,Asia/Kolkata,0,,,
SEO,SEO,SEOHARA,SEOHARA,,29.2043,78.5805,,,0,,Asia/Kolkata,0,,,
SEP,SEP,SODPUR,SODPUR,,22.6989,88.3822,,,0,,Asia/Kolkata,0,,,
SEPN,SEPN,SEPON,SEPON,,27.117354,94.856644,,,0,,Asia/Kolkata,0,,,
SEPR,SEPR,SHERPUR,SHERPUR,,28.9195,78.253,,,0,,Asia/Kolkata,0,,,
SEQ,SEQ,SEKHA,SEKHA,,30.3801,75.6434,,,0,,Asia/Kolkata,0,,,
SER,SER,SAMAYANALLUR,SAMAYANALLUR,,9.9814,78.0349,,,0,,Asia/Kolkata,0,,,
SES,SES,SEMARI,SEMARI,,24.071857,73.851128,,,0,,Asia/Kolkata,0,,,
SET,SET,SETTIHALLY,SETTIHALLY,,12.6431,77.1303,,,0,,Asia/Kolkata,0,,,
SEU,SEU,SENDRA,SENDRA,,26.078024,74.194193,,,0,,Asia/Kolkata,0,,,
SEV,SEV,SITHALAVAI,SITHALAVAI,,10.958,78.2738,,,0,,Asia/Kolkata,0,,,
SEW,SEW,SEHAL,SEHAL,,28.9181,78.8222,,,0,,Asia/Kolkata,0,,,
SEY,SEY,SEONI,SEONI,,22.075141,79.545479,,,0,,Asia/Kolkata,0,,,
SF,SF,SETTIGUNTA,SETTIGUNTA,,13.8745,79.3825,,,0,,Asia/Kolkata,0,,,
SFA,SFA,SANHERA HALT,SANHERA HALT,,28.9036,77.2826,,,0,,Asia/Kolkata,0,,,
SFC,SFC,SAINTALA,SAINTALA,,20.4336,83.3347,,,0,,Asia/Kolkata,0,,,
SFDE,SFDE,SAFIDON,SAFIDON,,29.3977,76.6612,,,0,,Asia/Kolkata,0,,,
SFE,SFE,SANODIYA,SANODIYA,,27.0111,75.2789,,,0,,Asia/Kolkata,0,,,
SFG,SFG,SUBEDARGANJ,SUBEDARGANJ,,25.440019,81.790037,,,0,,Asia/Kolkata,0,,,
SFH,SFH,SAFEDABAD,SAFEDABAD,,26.9019,81.1233,,,0,,Asia/Kolkata,0,,,
SFK,SFK,SIKIR,SIKIR,,20.3377,83.1995,,,0,,Asia/Kolkata,0,,,
SFMU,SFMU,SUNAM UDHAM SINGH WALA,SUNAM UDHAM SINGH WALA,,30.130064,75.808427,,,0,,Asia/Kolkata,0,,,
SFNR,SFNR,SAIFINAGAR HALT,SAIFINAGAR HALT,,22.698505,75.853214,,,0,,Asia/Kolkata,0,,,
SFPR,SFPR,SAFIPUR,SAFIPUR,,26.7439,80.3543,,,0,,Asia/Kolkata,0,,,
SFR,SFR,SAFRAI,SAFRAI,,27.029465,94.943333,,,0,,Asia/Kolkata,0,,,
SFW,SFW,SARANGPUR,SARANGPUR,,23.574057,76.473427,,,0,,Asia/Kolkata,0,,,
